SMILES,pIC50,mol,num_atoms,logP
COC(=O)c1ccc2[nH]ccc2c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a311da80>,13,1.9545
C#CCOc1c(Cl)cc(NC=NOCc2ccccc2)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311daf0>,23,4.577400000000003
CC(=O)Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311db60>,21,-0.5746000000000002
OCC1CC(F)C(n2cnc3c(F)ncnc32)O1,0.26,<rdkit.Chem.rdchem.Mol object at 0x7f59a311dbd0>,18,0.5833000000000002
CCN1C(=O)C(=O)c2c(C(N)=O)cccc2C1=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311dc40>,18,-0.029500000000000026
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)NC(CO)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311dcb0>,36,3.1841000000000017
N=c1ccn2c(n1)OC1C(O)C(CCl)OC12,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311dd20>,16,-0.37933000000000017
Nc1ccccc1S(N)(=O)=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311dd90>,11,-0.08379999999999999
O=C(NN=Cc1ccc[nH]1)Nc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a311de00>,17,2.1703
O=C1CC(Sc2nc3ccccc3s2)N1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a311de70>,15,2.2344
NC(COCc1cccnc1)C(=O)O,0.98,<rdkit.Chem.rdchem.Mol object at 0x7f59a311dee0>,14,0.01009999999999972
CCOC(CNC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C)OCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311df50>,35,2.8496000000000006
CC(C)(C)NC(=O)C1CN(S(=O)(=O)c2cccc3cccnc23)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311dfc0>,51,3.2088000000000005
CCN(CC)N=Nc1ccccc1C(N)=O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e030>,16,2.1260000000000003
CC(C)(C)NC(=O)C1CN(C(=O)OCc2ccccc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e0a0>,48,3.6085000000000016
COCC(O)Cn1ncc([N+](=O)[O-])n1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e110>,14,-0.8064000000000002
CCCCN(C)N=Nc1ccccc1C(N)=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e180>,17,2.5161
C#CCOc1c(Cl)cc(NC=NOCC=CCl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e1f0>,20,4.1297000000000015
O=C1CC(Sc2ccncc2)N1,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e260>,12,1.0197
C=CCN(C)N=Nc1ccccc1C(N)=O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e2d0>,16,1.902
c1nnn(C23CC4CC(CC(C4)C2)C3)n1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e340>,15,1.5983999999999998
CCOC(=O)c1ccc(N=NN(C)C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e3b0>,16,2.4236000000000004
CCN1C(=O)C(=O)c2cc(OC)c(OC)cc2C1=O,0.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e420>,19,0.8888
Nc1ccc2c(c1)C(=O)N(O)C2=O,0.56,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e490>,13,0.2540000000000001
CCN(C)N=Nc1ccccc1C(N)=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e500>,15,1.7359
C#CCOc1c(Cl)cc(NC=NOc2ccc(C)cc2)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e570>,23,4.748020000000002
CCCOC(=O)C(C(=O)OC)=C1SC=CS1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e5e0>,16,2.2754000000000003
NC(=O)c1cc(-c2ccccc2)nnc1NCCN1CCOCC1,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e650>,24,0.9865999999999997
C#CCOc1c(Cl)cc(NC=NOC(C)CC)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e6c0>,20,4.175700000000003
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)NCCO,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e730>,30,1.4428
C#CCOc1c(Cl)cc(NC=NOCC=C)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e7a0>,19,3.563200000000002
CC(=O)OC1CC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)OC(C)C1OC1CC(O)C(OC2CC(O)C(O)C(C)O2)C(C)O1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e810>,58,2.7889000000000035
O=C(CCn1cnc([N+](=O)[O-])n1)NCCO,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e880>,16,-1.3150999999999995
C#CCOc1c(Cl)cc(NC=NOc2ccccc2)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e8f0>,22,4.439600000000001
C#CCOc1c(Cl)cc(NCN=O)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e960>,16,3.1412000000000013
C#CCOc1c(Cl)cc(NC=NOCCCC)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311e9d0>,20,4.177300000000003
COC1CC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OCC1O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a311ea40>,38,2.0448
COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(CSc3nnnn3C)CSC21,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a311eab0>,38,0.9761
CN(C)N=Nc1ccc(S(=O)(=O)CCO)cc1,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a311eb20>,17,1.0129000000000001
CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a311eb90>,17,1.0257999999999998
CCOC(=O)C(C(=O)OCC)=C1SC=CS1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a311ec00>,16,2.2754000000000003
C#CCOc1c(Cl)cc(NC=NOCCCl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311ec70>,19,3.6160000000000014
CC1NC(=O)C(CC(=O)NC(Cc2cn(C(=O)OCc3ccccc3)c3ccccc23)C(=O)NC(Cc2ccccc2)C(=O)N(C)Cc2ccccc2)NC1=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311ece0>,56,3.6327999999999996
NC(=O)Cc1cccc2cccnc12,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a311ed50>,14,1.2626
O=C1C(Br)=C(N2CC2)C(=O)C(Br)=C1N1CC1,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a311edc0>,16,0.9824000000000002
CN(C)Cc1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311ee30>,24,3.988100000000002
COCC(O)Cn1cc([N+](=O)[O-])nn1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311eea0>,14,-0.8064000000000002
CC(=O)NC(CCCN)C(=O)NC(Cc1ccccc1)C(N)=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311ef10>,23,-0.5571999999999964
C#CCOc1c(Cl)cc(NC=NOC(C)C)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311ef80>,19,3.7856000000000023
C#CCOc1c(Cl)cc(NC=NOCCC)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311eff0>,19,3.787200000000002
O=C(c1c[nH]c2ccccc12)C(F)(F)F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f060>,15,2.9129000000000005
C#CCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f0d0>,19,3.0104000000000006
C#CCOc1c(Cl)cc(NC=NOCC)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f140>,18,3.397100000000002
CCC(C)OC(=O)C(C(=O)OC(C)CC)=C1SC=CS1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f1b0>,20,3.832600000000003
CC(=O)OC1CC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CC(O)C4(C)C(C6=CC(=O)OC6)CCC54O)C3)OC2C)OC(C)C1OC1CC(O)C(O)C(C)O1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f220>,58,2.7889000000000026
NC(=O)c1ccccc1N=NN1CCC1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f290>,15,1.4899000000000002
CCOCCN(CCOCC)CC(O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f300>,32,5.617000000000006
c1ccc(-c2nnn[nH]2)cc1,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f370>,11,0.8666999999999998
C#CCOc1c(Cl)cc(NC=NOC)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f3e0>,17,3.0070000000000014
CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CCCCSc1[nH]cnc2ncnc1-2,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f450>,35,-1.4051999999999953
CN(C)N=Nc1ccccc1C(=O)NCC(N)=O,0.35,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f4c0>,18,0.4619999999999999
CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f530>,18,1.6454
CC(C)NCC(COc1cccc2ccccc12)OS(=O)(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f5a0>,23,2.4046
C#CCOc1c(Cl)cc(NC=NOCCOCC)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f610>,21,3.413700000000002
C#CCOc1c(Cl)cc(NC=NOCSC)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f680>,19,3.697700000000002
C#CCOc1c(Cl)cc(NC=NOCC(=O)OCC)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f6f0>,22,2.9403000000000015
C#CCOc1c(Cl)cc(NC=NOCOCC)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f760>,20,3.3712000000000018
COCCCNC(=S)Cn1cnc([N+](=O)[O-])n1,0.72,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f7d0>,17,0.13979999999999976
CN1C(=O)NC(=O)C(=O)C1=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f840>,11,-1.7363000000000002
COCCNC(=S)Cn1cnc([N+](=O)[O-])n1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f8b0>,16,-0.25030000000000063
C#CCOc1c(Cl)cc(NC=NOCOC)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f920>,19,2.9811000000000014
O=C(O)c1ccccc1N1C(=O)CCC1=O,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a311f990>,16,1.0382
C#CCOc1c(Cl)cc(NC=NOCC#N)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311fa00>,19,2.900780000000001
CCN1C(=O)NC(=O)C(=O)C1=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311fa70>,12,-1.3462000000000005
CN1C(=O)C(=O)C(=O)N(C)C1=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311fae0>,12,-1.3941000000000001
CCCN1C(=O)NC(=O)C(=O)C1=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311fb50>,13,-0.9561
O=C1NC(=O)N(Cc2ccccc2)C(=O)C1=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311fbc0>,17,-0.16590000000000016
CCCCN1C(=O)NC(=O)C(=O)C1=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311fc30>,14,-0.5660000000000003
CC(C)CN1C(=O)NC(=O)C(=O)C1=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311fca0>,14,-0.7101
CC1OC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65OC=O)C4)CC3OC=O)CC2OC=O)CC(O)C1OC=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311fd10>,65,3.121600000000006
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(N2C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311fd80>,36,6.884700000000003
COC1=CC2CCC(NC(C)=O)c3cc(=O)c(OC)ccc3C2C(OC)=C1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311fdf0>,28,2.6861000000000006
CCCCCC(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a311fe60>,23,0.7994000000000001
O=c1ccn(C2C=C(CO)C(O)C2O)c(=O)[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311fed0>,17,-2.2681999999999998
CCCN(C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1)CCC,0.22,<rdkit.Chem.rdchem.Mol object at 0x7f59a311ff40>,24,0.6658000000000001
CCCC(C)C(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120040>,24,1.7766
O=c1[nH]c(Nc2ccccc2)nc2c1ncn2CC(O)CSCCO,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a31200b0>,25,0.9495999999999998
CC(C)(C)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,0.54,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120120>,22,0.2652000000000007
CCCN(C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)CCC,,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120190>,25,-0.36339999999999995
O=c1nc(Nc2ccccc2)[nH]c2c1ncn2CCO,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120200>,20,0.8554999999999999
O=c1ccc2ccc(O)cc2o1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120270>,12,1.4986
O=c1[nH]c(Nc2ccccc2)nc2c1ncn2C1CC(O)C(CO)O1,0.31,<rdkit.Chem.rdchem.Mol object at 0x7f59a31202e0>,25,0.5038999999999998
COc1ccc2c(C)cc(=O)n3c(C)cc1c23,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120350>,17,2.5159400000000005
CCCOc1ccc2ccc(=O)oc2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a31203c0>,15,2.5818000000000003
COc1ccc2ccc(=O)oc2c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120430>,13,1.8016
CCCCCOc1ccc2ccc(=O)oc2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a31204a0>,17,3.362000000000002
Nc1nc(=O)n(C2CCC(CO)O2)cc1I,0.79,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120510>,16,0.09999999999999948
Cc1cc(=O)oc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120580>,24,-0.7198800000000007
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)C(F)(F)F)CC2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a31205f0>,32,3.4140000000000015
COc1c(O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120660>,28,3.281900000000001
COc1cc(C)c2c(c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)c1ccc([N+](=O)[O-])cc1)CC2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a31206d0>,36,4.373520000000004
CCN(C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)CC,,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120740>,23,-1.1436000000000002
CC(C)N(C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)C(C)C,,<rdkit.Chem.rdchem.Mol object at 0x7f59a31207b0>,25,-0.3666000000000005
CN(C)C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120820>,21,-1.9237999999999995
CCCc1ccc(OCC(C)O)c2c(=O)cc(C(=O)O)oc12,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120890>,22,2.2032999999999996
O=C(O)CCc1cc(=O)c2cc3c(cc2o1)CCCC3,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120900>,20,2.689000000000001
Nc1nc2c(ncn2C2OC(CO)CC2F)c(=O)[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120970>,19,-0.6803000000000003
Cc1cn(C2CC(N=[N+]=N)C(COC(=O)CNC(=O)C34CC5CC(CC(C5)C3)C4)O2)c(=O)[nH]c1=O,0.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a31209e0>,35,0.9272900000000002
Cc1cn(C2CC(N=[N+]=N)C(COC(=O)CCCNC(=O)C34CC5CC(CC(C5)C3)C4)O2)c(=O)[nH]c1=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120a50>,37,1.7074900000000006
Cc1cn(C2CC(N=[N+]=N)C(COC(=O)CCNC(=O)C34CC5CC(CC(C5)C3)C4)O2)c(=O)[nH]c1=O,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120ac0>,36,1.31739
O=c1[nH]c(Nc2ccccc2)nc2c1ncn2CC(O)CO,0.61,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120b30>,22,0.21639999999999981
COCCn1cnc2c(=O)[nH]c(Nc3ccccc3)nc21,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120ba0>,21,1.5095999999999998
C=CCn1cnc2c(=O)[nH]c(Nc3ccccc3)nc21,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120c10>,20,2.0491999999999995
Cc1c(O)c(=O)ccn1-c1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120c80>,15,1.8515199999999998
Cc1ccc(-n2ccc(=O)c(O)c2C)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120cf0>,16,2.1599399999999997
COc1ccc(-n2ccc(=O)c(O)c2C)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120d60>,17,1.8601199999999998
Cc1c(O)c(=O)ccn1-c1ccc([N+](=O)[O-])cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120dd0>,18,1.7597199999999997
Cc1ccccc1C(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120e40>,26,1.9626199999999996
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CC[N+]([O-])(CCO)CC1,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120eb0>,24,0.8655000000000002
O=C(O)C[N+]1([O-])CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120f20>,25,0.9578
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCOS(=O)(=O)O)CC1,0.21,<rdkit.Chem.rdchem.Mol object at 0x7f59a3120f90>,27,0.6800000000000004
O=C(O)Cc1nn(Cc2nc3cc(Br)ccc3s2)c(=O)c2ccccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121000>,26,3.4441000000000015
O=c1[nH]nc(SCc2ccccc2)[nH]1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121070>,14,1.3902999999999999
O=c1nc(Nc2ccccc2)[nH]c2nc[nH]c12,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a31210e0>,17,1.3897999999999997
O=c1n[n+]([O-])ccn1Cc1ccccc1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121150>,15,-0.07500000000000062
O=c1cccccc1,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a31211c0>,8,1.0468
Oc1ccncc1,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121230>,7,0.7871999999999999
CCCNC(=O)CCn1ccc(=O)c(O)c1C,0.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a31212a0>,17,0.7786200000000001
Cc1c(O)c(=O)ccn1CCC(=O)NC(C)C,0.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121310>,17,0.7770199999999994
CCN(C)C(=O)CCn1ccc(=O)c(O)c1C,0.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121380>,17,0.73072
Cc1[nH]ccc(=O)c1O,0.41,<rdkit.Chem.rdchem.Mol object at 0x7f59a31213f0>,9,0.38892
CCCCn1ccc(=O)c(O)c1CC,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121460>,14,1.9163999999999999
CCCCCCn1ccc(=O)c(O)c1CC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a31214d0>,16,2.696600000000001
COCC(C)n1ccc(=O)c(O)c1C,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121540>,14,1.0697199999999998
Cc1c(O)c(=O)ccn1CCN,,<rdkit.Chem.rdchem.Mol object at 0x7f59a31215b0>,12,-0.17898000000000025
CCOCCCn1ccc(=O)c(O)c1CC,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121620>,16,1.5429
CNC(=O)CCn1ccc(=O)c(O)c1C,,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121690>,15,-0.0015800000000000813
Cc1c(O)c(=O)ccn1CCC(=O)N(C)C,0.46,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121700>,16,0.3406199999999997
CCN(CC)C(=O)CCn1ccc(=O)c(O)c1C,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121770>,18,1.12082
CCNC(=O)CCn1ccc(=O)c(O)c1C,0.41,<rdkit.Chem.rdchem.Mol object at 0x7f59a31217e0>,16,0.38851999999999987
CCCCNC(=O)CCn1ccc(=O)c(O)c1C,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121850>,18,1.1687200000000002
CCc1[nH]ccc(=O)c1O,0.23,<rdkit.Chem.rdchem.Mol object at 0x7f59a31218c0>,10,0.6428999999999998
CCCS(=O)c1ccc2[nH]c(NC(=O)OC)nc2c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121930>,19,2.2588
c1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a31219a0>,19,3.1346
Clc1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121a10>,20,3.788000000000002
O=[N+]([O-])c1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121a80>,22,3.0427999999999997
CCCCOc1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121af0>,24,4.313500000000002
CCCc1ccc(-c2cnc(SCCc3cnc[nH]3)[nH]2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121b60>,22,4.087100000000002
O=S(=O)(Oc1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121bd0>,29,3.902300000000002
NC(=O)c1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121c40>,22,2.2335000000000003
Brc1cccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121cb0>,20,3.897100000000002
O=[N+]([O-])c1cccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121d20>,22,3.0427999999999997
CCCc1cccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121d90>,22,4.087100000000002
NC(=O)c1cccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121e00>,22,2.2335000000000003
Cc1ncc(CO)c(C=NNC(=O)c2ccccc2)c1O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121e70>,21,1.35182
Cc1ncc(CO)c(C=NNC(=O)c2ccc(O)cc2)c1O,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121ee0>,22,1.0574199999999998
Cc1ccc(C(=O)NN=Cc2c(CO)cnc(C)c2O)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121f50>,22,1.6602399999999997
Cc1ncc(CO)c(C=NNC(=O)c2ccc([N+](=O)[O-])cc2)c1O,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121fc0>,24,1.26002
Cc1ncc(CO)c(C=NNC(=O)c2ccc(N)cc2)c1O,0.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a3122030>,22,0.9340200000000001
Cc1ncc(CO)c(C=NNC(=O)c2ccc(C(C)(C)C)cc2)c1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a31220a0>,25,2.6493200000000017
COc1ccc(C(=O)NN=Cc2c(CO)cnc(C)c2O)cc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a3122110>,23,1.36042
Cc1ncc(CO)c(C=NNC(=O)c2cccc(Cl)c2)c1O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3122180>,22,2.00522
Cc1ncc(CO)c(C=NNC(=O)c2cccc(F)c2)c1O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a31221f0>,22,1.49092
Cc1ncc(CO)c(C=NNC(=O)c2cccc(Br)c2)c1O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3122260>,22,2.1143200000000006
Cc1ncc(CO)c(C=NNC(=O)c2ccncc2)c1O,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a31222d0>,21,0.74682
